Y,X1,X2,X3,X4
0.14881,0.32498,1.3992,0.0091967,-0.7029
0.16178,0.69991,1.0105,0.98752,-1.3289
0.17474,1.201,-0.33151,0.038792,-0.073711
0.20068,-0.17681,-0.2418,0.5329,-0.14748
0.56371,0.1621,-0.33294,-0.38509,0.49821
0.57668,-0.048794,1.915,1.1902,-1.7485
0.7582,1.3596,0.079168,-0.14437,-0.18206
0.77117,-1.3688,0.92102,1.1556,-0.90014
0.7971,0.71893,-0.36461,-0.17331,0.21938
0.81006,0.4091,-0.012225,-0.30227,0.21516
0.82303,-0.025726,-0.90571,2.1946,-1.0893
0.84896,-0.82962,2.4579,0.4022,-1.2416
0.86193,-0.51344,-0.42653,-0.82189,1.0365
0.88786,-1.2813,0.74247,-1.275,0.97736
1.0434,0.072519,2.1871,0.77209,-1.6033
1.0694,-0.62208,-0.89415,-2.1305,2.2717
1.1731,0.99825,0.87649,-0.89103,0.063438
1.212,0.2336,0.24866,0.43149,-0.41859
1.3157,0.55646,1.009,1.4935,-1.6695
1.3287,-0.61603,-0.32919,-0.018653,0.41499
1.3546,1.3219,0.58938,0.092722,-0.6048
1.4972,-0.78646,0.16083,0.096583,0.12573
1.5491,-0.89949,1.5447,0.66609,-0.96349
1.7177,-0.96427,-0.28432,1.1123,-0.36379
1.7436,0.96246,-0.38157,0.97808,-0.68924
1.7955,-0.30155,0.027504,0.21279,-0.013335
1.8214,-1.3731,-0.060731,-0.96137,1.1687
1.8344,0.40404,2.3551,-1.2262,-0.28131
-0.75935,-0.88453,0.61217,-0.95226,0.70779
-0.74639,-1.3948,0.48888,-0.66412,0.68058
-0.72045,0.49932,2.0146,1.152,-1.9016
0.083419,-1.1666,1.2863,-0.5399,0.13258
0.10935,0.89373,1.1657,-0.78957,-0.12811
0.12232,0.32144,-0.53707,-0.052841,0.31699
0.13528,0.37134,-1.0712,0.64098,0.055672
0.16121,-0.85446,-0.97839,1.2241,-0.12334
0.17418,-0.67706,-0.49166,0.47217,0.14908
0.18714,-0.94106,0.19976,0.31013,-0.011595
0.57611,2.448,-1.0628,0.83557,-0.60441
0.58908,1.0854,1.3675,0.09752,-0.93677
0.7706,0.3143,-0.097593,-0.092795,0.1284
0.82246,1.1558,-0.1026,-0.063593,-0.0979
0.87433,1.2622,-1.1088,0.25271,0.14435
0.90026,-1.3304,-3.3532,-1.875,3.4904
1.0818,-1.6707,-0.9062,0.67573,0.44964
1.0947,0.41806,-0.18509,-0.81539,0.68465
1.1077,-0.51883,2.0248,0.56661,-1.2204
1.1855,0.82949,2.0028,0.56446,-1.5396
1.2503,1.0221,-2.0261,0.54375,0.44617
1.367,1.9571,0.37426,-1.4173,0.47392
1.38,-0.77629,-1.2651,-0.40607,1.2147
1.4059,0.28398,1.328,-1.3343,0.34619
1.4189,0.22596,0.42866,-0.73521,0.36485
1.5096,-1.0104,0.2124,-1.4273,1.2927
1.6004,-1.8179,0.62484,2.0204,-1.282
1.6393,1.8956,-0.85258,0.50515,-0.32775
1.6523,0.61692,-0.77225,1.039,-0.45081
1.6912,-1.2834,0.58665,1.8227,-1.2472
1.7301,-0.41212,1.0643,1.1206,-1.1781
1.756,0.29255,-0.10892,-0.88442,0.72878
1.8079,1.5427,-0.1159,0.26473,-0.43087
1.8338,-0.63708,-0.46419,0.24858,0.29195
1.8468,-0.72823,0.35548,0.076082,0.032297
-0.74695,0.13649,0.5563,0.9889,-0.95751
-0.73399,-0.18801,0.55013,1.2769,-1.089
-0.70805,-1.3939,0.57532,-0.46182,0.48959
0.056922,-1.5758,-0.037074,-0.01839,0.51091
0.082853,0.23852,-0.13375,-1.4264,1.1611
0.095819,0.081786,-1.6179,0.025456,0.86206
0.12175,-0.48794,1.3102,1.2419,-1.3698
0.13472,0.17594,1.0133,-0.038928,-0.43088
0.14768,0.51931,0.39716,-0.65135,0.24914
0.17361,-0.81749,-0.45073,-0.049775,0.55484
0.18658,0.17274,-0.76608,-0.56955,0.85607
0.58852,-0.50689,-0.45975,-0.5414,0.84894
0.60148,0.77699,-0.89336,-0.31775,0.58367
0.77003,-0.72708,0.92738,1.8815,-1.5954
0.783,0.65556,0.92196,0.63356,-1.0038
0.83486,-0.58355,0.48864,-0.11286,0.073798
0.84783,0.35858,-1.1792,-0.19032,0.73493
0.88673,-0.19172,-1.9786,0.59749,0.68413
0.91266,0.55502,0.6652,0.49756,-0.74924
1.1071,-1.2731,-0.53202,0.061924,0.6245
1.1979,0.18444,-0.76082,0.58438,-0.0085352
1.2498,-0.40529,0.070345,-0.41478,0.46419
1.2627,-0.32383,-0.042109,0.098966,0.11799
1.4313,1.2671,-1.1037,1.2327,-0.58585
1.4443,1.3559,1.3542,0.025455,-0.93989
1.4702,-1.5382,-0.68465,-1.2804,1.7655
1.522,-0.20505,0.39327,1.1368,-0.90195
1.6647,1.0415,0.10026,0.15674,-0.33228
1.7425,-0.60186,-0.023665,0.28192,0.040954
1.7684,1.3172,-0.11134,0.43828,-0.50375
1.8203,-0.10539,-0.67415,0.53194,0.058422
1.8462,1.3378,0.50796,-0.6405,-0.015836
1.8592,0.90101,0.67857,-2.3207,1.2571
-0.73455,1.084,-0.32237,1.2676,-0.95503
-0.72159,-0.089323,-2.3751,0.12731,1.2107
-0.69565,-0.25944,0.80331,-1.7527,1.0604
0.056356,1.5729,0.13723,-1.0783,0.441
0.069322,-0.18378,1.6894,1.2369,-1.6277
0.095253,0.53461,-0.91266,0.31335,0.18624
0.10822,-0.54705,-0.30106,0.32357,0.1385
0.13415,-0.069957,-0.24247,0.012068,0.22367
0.14712,-2.0806,0.26502,-0.043032,0.50529
0.16008,-1.3257,0.26217,0.68237,-0.21911
0.18601,1.0464,-0.48549,-0.53859,0.48064
0.60092,0.33407,0.2924,0.77207,-0.70943
0.61388,0.33634,1.3576,-0.41642,-0.35864
0.78243,-0.19586,0.033079,0.97957,-0.60364
0.7954,-1.4824,0.39652,0.19896,0.11206
0.84726,0.69871,-2.1907,-0.3968,1.3146
0.92506,-0.14177,-0.18393,-0.72908,0.7638
1.2103,-2.2754,-0.5573,-0.34997,1.1936
1.2751,-0.84008,-1.212,-1.376,1.9321
1.3011,-0.1254,-0.40561,0.54364,-0.076731
1.314,0.49979,0.23076,1.1206,-0.97885
1.34,-0.042973,1.5071,-0.20426,-0.49812
1.3529,-1.9794,0.57745,0.63184,-0.17853
1.4437,1.4516,-0.40674,0.37937,-0.34192
1.4567,-0.4686,-0.72378,0.18314,0.43544
1.4826,-0.43197,0.68828,1.3701,-1.1644
1.5344,-0.66343,0.73009,-2.0811,1.441
1.6252,-1.1462,-0.52634,-0.0002339,0.63982
1.6382,1.0324,0.73785,1.0989,-1.3477
1.6641,0.48384,0.63215,-0.70753,0.18511
1.6771,1.1127,-0.80214,1.1466,-0.63171
1.7549,1.0034,-0.13897,0.83697,-0.7064
1.7808,-1.5782,0.3466,-0.35857,0.57572
1.8327,0.39291,2.099,-0.41665,-0.74368
1.8586,-0.95631,-1.578,-1.173,1.9929
1.8716,-1.2427,0.19696,0.37195,0.024243
-0.70918,-0.14359,-0.90298,0.026513,0.56494
0.055791,-1.8097,-0.28441,-0.93381,1.3801
0.068757,0.38103,-0.67116,0.27467,0.135
0.081722,1.4975,-0.62213,0.48663,-0.32208
0.10765,-0.63838,1.0019,0.90053,-0.91798
0.12062,-0.4552,0.56437,-1.137,0.77295
0.61332,0.57806,-0.019431,0.4112,-0.34152
0.62628,0.94213,0.29249,-1.0894,0.5299
0.7689,-0.10999,0.16329,-0.82356,0.65554
0.79484,-1.8753,-1.2985,0.88773,0.54797
0.8078,-0.67936,-0.44301,-0.437,0.8115
0.85966,2.038,-1.3004,-0.81217,0.85156
0.87263,0.83393,-0.31493,-1.7932,1.3847
0.91153,0.94459,-1.881,-2.0483,2.3316
0.93746,-1.5568,1.3389,-0.29779,0.031381
1.093,0.13176,-1.7675,0.020686,0.9345
1.2227,1.5106,0.20151,-1.5449,0.77464
1.3524,0.67902,0.29913,-2.068,1.3199
1.3653,0.87188,-0.2922,-1.4168,1.0837
1.3783,-0.93195,-0.12576,-0.94945,1.0963
1.4042,-0.77606,0.65028,-1.1522,0.8202
1.4172,-0.60311,0.65774,0.45852,-0.42523
1.4431,-0.73546,-0.54219,-0.824,1.1631
1.5468,-0.5609,-1.0426,0.67571,0.25422
1.6506,-0.10667,-0.98627,-0.29291,0.83538
1.6765,0.94665,-0.11367,-0.60219,0.36945
1.6895,2.2453,-0.88336,-0.81537,0.59408
1.7673,-0.20548,-0.79095,0.18934,0.40284
1.7932,0.1089,0.14841,0.75116,-0.56322
1.8451,-0.29816,0.43996,-0.73628,0.49832
1.871,0.43982,1.0341,1.0055,-1.2776
1.884,1.9634,-0.60841,-1.8454,1.2926
0.04226,0.021528,0.31542,1.0841,-0.87013
0.068191,0.55488,0.15374,1.288,-1.0722
0.081157,0.64487,2.3147,0.34432,-1.474
0.094123,-0.6015,-0.080434,-0.40594,0.59075
0.12005,-0.5924,0.63069,-0.87575,0.58215
0.13302,1.2116,1.5149,1.0279,-1.7218
0.62572,-1.7923,0.18762,0.95717,-0.2653
0.63868,-0.038759,1.123,-0.12452,-0.35993
0.7813,0.98007,0.89792,-0.60355,-0.14127
0.87206,2.0503,0.33232,0.16611,-0.69436
0.88503,0.68052,1.5624,1.1153,-1.68
0.91096,-0.68205,-0.23757,-0.1715,0.51473
0.92393,0.60695,-0.99479,-0.21387,0.60832
1.0925,1.4918,-0.38411,0.014921,-0.085568
1.1054,0.051159,1.0915,-1.6115,0.74077
1.2351,0.34683,-0.31698,-0.20133,0.32353
1.4296,-1.1589,0.38623,-1.5548,1.3495
1.4555,-1.473,-0.41863,-0.44558,1.0041
1.5203,-0.28408,-0.090325,-0.67228,0.71589
1.5592,-0.66104,-1.2847,-1.1178,1.7385
1.5981,1.8259,-0.75722,1.2871,-0.92805
1.7797,-0.52312,0.070706,0.21321,0.034822
1.8056,0.43132,0.067123,-2.3929,1.742
1.8575,0.28113,0.51811,0.39215,-0.52036
1.8834,-0.83819,0.028144,-0.17016,0.41908
1.8964,1.7851,0.98038,-0.69082,-0.31569
-0.23059,-1.0335,0.94166,0.72857,-0.65635
-0.21762,-1.4448,0.092297,-1.1623,1.278
-0.19169,-0.55941,1.0349,-2.5436,1.6164
-0.17872,1.4013,-0.63614,1.0702,-0.71966
-0.15279,0.98907,0.75837,0.23018,-0.69118
-0.13983,1.3408,-1.1283,-0.34445,0.59494
-0.12686,-0.38555,0.83879,1.4125,-1.2734
-0.10093,0.085331,0.028275,1.1636,-0.79809
-0.087963,-0.55225,-0.24369,0.89582,-0.30564
-0.074997,0.261,-0.81343,0.77137,-0.12777
-0.049065,-0.40222,0.73808,-0.15383,-0.052775
-0.0361,-0.35645,-0.036053,-1.3304,1.1996
-0.010168,-1.444,1.0517,0.22423,-0.23498
0.0027973,-0.64969,0.85222,0.28612,-0.37659
0.015763,-0.23909,0.41549,0.16651,-0.16985
0.041694,-0.15993,-0.7581,-0.71002,1.051
0.05466,0.19063,0.23724,1.3908,-1.0978
0.080591,0.11268,0.358,-1.7901,1.2291
0.093557,0.010817,0.34672,-0.1581,0.044764
0.10652,0.34601,2.4541,1.4294,-2.275
0.63812,0.37577,-0.54736,1.0781,-0.51762
0.65108,-0.49097,-0.87263,-0.050552,0.69882
0.96226,1.0217,0.1565,-0.68058,0.28026
0.97522,0.53005,-0.30887,1.0556,-0.6583
1.066,-0.82416,-0.95658,-1.631,1.9995
1.0789,-0.90534,-1.7821,-0.37465,1.4975
1.1049,0.54333,-0.17692,0.86812,-0.58804
1.1178,1.5291,-0.17767,0.10513,-0.26219
1.2475,-0.92169,0.75361,0.53199,-0.44332
1.3123,-0.44151,0.18631,-0.15647,0.23519
1.3383,-0.13965,-0.0089889,1.6208,-1.0645
1.3512,-0.74406,0.23073,0.0089495,0.16423
1.3772,0.29969,0.84419,0.097125,-0.46547
1.5327,-0.18315,0.52308,-0.28738,0.10042
1.5716,0.98598,2.4374,-0.19848,-1.2122
1.7921,0.44636,0.66498,0.3594,-0.60707
1.818,-0.21659,0.32429,0.51825,-0.39158
1.8699,0.74248,-0.62014,0.91217,-0.44787
1.8958,-0.10131,-1.5309,0.27862,0.68754
1.9088,-0.12943,0.18229,1.2681,-0.90016
-0.23115,1.824,-1.5328,0.13492,0.32484
-0.21818,-0.26753,2.3347,-0.41552,-0.68757
-0.20522,0.56792,0.089757,0.60288,-0.52706
-0.17929,1.8724,-0.57669,-0.76289,0.50253
-0.16632,-0.25151,-1.0567,0.64306,0.21884
-0.14039,0.17471,-1.6073,-1.8206,2.2238
-0.12742,-1.0824,3.2194,-0.29621,-1.0189
-0.11446,-0.51268,-1.2148,-0.77531,1.4182
-0.088528,0.176,1.1383,1.3416,-1.5057
-0.075562,1.0555,0.29242,1.3756,-1.3238
-0.062597,0.48842,1.1248,0.70214,-1.0998
-0.036665,-0.83466,0.55313,-0.44228,0.36412
-0.023699,0.089619,0.42624,-0.024672,-0.11067
0.0022319,0.72843,0.56267,0.023313,-0.37191
0.015198,0.25035,-0.9165,-1.1605,1.3679
0.028163,-0.1047,-1.7717,0.12442,0.92688
0.054095,0.69501,-1.3872,-0.5879,1.0679
0.06706,0.72919,1.1467,0.10748,-0.72723
0.092992,0.49798,0.81323,0.44629,-0.75559
0.10596,-0.31967,0.4267,0.22456,-0.19574
0.11892,0.29126,1.3308,0.27326,-0.83512
0.65052,1.8584,0.73918,0.58508,-1.1566
0.66348,0.70547,0.37349,-0.33538,-0.0044771
0.79314,-0.35301,0.4269,0.80547,-0.62012
0.8061,-0.54745,-1.2337,0.81922,0.24915
0.94873,-0.72897,-1.4858,-1.2598,1.9679
0.97466,-0.64228,-0.5166,0.54555,0.11708
0.98762,0.048578,0.17754,1.3357,-0.98881
1.0784,0.33926,0.92584,0.84127,-1.067
1.0913,0.13213,-0.96994,-0.30708,0.78833
1.1173,-0.81477,0.99128,-1.9458,1.2592
1.1302,0.44884,0.21258,-0.23335,0.0633
1.2599,-0.12212,0.73939,-0.40868,0.070495
1.3247,1.0723,-1.7957,1.5973,-0.44725
1.584,0.22804,-0.48833,-0.74371,0.84861
1.6878,0.33393,0.095716,0.91037,-0.70139
1.8045,-1.7752,0.51561,0.63797,-0.1899
1.8304,1.408,-0.034158,-0.65068,0.26154
1.8823,-0.76034,-1.3698,0.47448,0.62631
1.9082,2.4849,-1.5894,0.14779,0.18101
1.9212,-0.50984,0.74394,0.23052,-0.31226
-0.85407,-0.67096,-2.3886,-0.55892,1.887
-0.8411,0.14304,-0.062729,-1.1058,0.92907
-0.81517,-0.28544,-0.52522,-0.97808,1.171
-0.80221,0.51299,-0.37134,2.0261,-1.3391
-0.77627,1.0394,1.5342,-0.032731,-0.89012
-0.76331,-0.28797,-0.30737,-1.2659,1.2768
-0.75034,1.0068,1.325,1.5992,-1.9923
-0.72441,0.33847,0.76432,0.039187,-0.38564
-0.71145,1.1094,1.5974,0.96174,-1.6794
-0.69848,-0.17139,-0.095895,-0.76743,0.77114
-0.67255,0.45402,0.66361,1.2787,-1.2864
-0.65958,-0.70271,-0.31071,0.53266,0.041557
-0.63365,-0.60416,-0.43288,0.87759,-0.17831
-0.62069,-0.87161,1.0606,1.9475,-1.657
-0.60772,-1.0029,-0.37022,1.6557,-0.69084
-0.58179,-0.91382,-2.678,-2.614,3.6217
-0.56882,0.22033,0.93762,-0.45359,-0.076502
-0.54289,-1.3942,-0.51129,0.96728,-0.011403
-0.52993,-0.017829,-0.12879,-0.12997,0.27524
-0.51696,0.64958,-0.90581,1.5838,-0.77573
-0.49103,-0.60487,0.40663,-0.17322,0.18375
-0.47806,-0.78897,1.1965,0.16073,-0.41515
-0.45213,0.081311,0.060301,0.4672,-0.28844
-0.20578,-0.10584,-1.0011,0.68591,0.12634
-0.19282,1.1264,0.81248,-0.41956,-0.26211
-0.16689,1.3844,2.3072,0.5536,-1.7987
-0.15392,0.69497,0.20059,-1.2661,0.78076
-0.12799,-0.38924,0.2,-3.0184,2.3524
-0.11502,0.23141,-0.70548,-0.37059,0.68186
-0.10206,0.37213,-0.12869,0.43933,-0.24461
-0.076128,1.6209,0.068877,0.04849,-0.35985
-0.063162,-0.34697,-0.52024,-0.67678,0.95937
-0.050196,0.047351,-1.3774,0.16774,0.66286
-0.024265,-0.069869,0.38016,0.71634,-0.59691
-0.011299,-0.17198,1.3223,0.69015,-1.0241
0.014632,-0.18332,1.4541,-0.055409,-0.53226
0.027598,-0.44068,-0.029539,-0.90873,0.90936
0.040564,-0.23424,0.81611,-1.6151,0.96097
0.066495,1.9845,1.4034,0.91607,-1.7636
0.079461,-0.50544,0.37977,-0.69894,0.56413
0.10539,0.026336,-0.058387,-0.30557,0.35985
0.11836,1.7992,1.2457,-1.3594,0.055112
0.13132,-1.5399,0.24069,-0.31497,0.60245
0.66292,0.27294,-0.35505,0.705,-0.30462
0.67588,0.082306,0.38208,-0.47516,0.25175
0.80554,0.068204,0.17762,1.2827,-0.95112
0.8185,0.94375,0.84849,1.1083,-1.3727
0.94816,0.023055,-0.72706,1.7011,-0.7984
0.96113,-1.3716,0.21385,-0.20306,0.49118
1.0908,-0.79099,0.4448,0.28154,-0.12813
1.1038,0.42401,-0.72451,0.64969,-0.11558
1.2723,1.4082,-1.0194,0.78697,-0.31228
1.4668,-1.883,-0.37721,-0.11902,0.85044
1.4927,0.81433,-0.31802,0.51873,-0.31771
1.5057,-0.23182,1.6036,0.22871,-0.80672
1.5187,0.97575,0.38302,-0.6629,0.1712
1.5575,0.063486,0.69021,-0.34594,0.0058601
1.5964,-0.96558,1.1277,-0.27971,-0.009345
1.8169,-1.0239,0.19462,1.9864,-1.2148
1.8428,1.4039,-0.94637,-1.1856,1.1207
1.8947,0.0047387,0.69294,0.22961,-0.40955
1.9206,0.2452,-1.4884,0.2554,0.60452
1.9336,3.7535,-0.85798,1.6492,-1.6122
-0.85463,0.60286,-1.7812,1.0115,0.10332
-0.84167,-1.3016,0.57668,-0.47192,0.49553
-0.8287,0.050989,1.0933,-0.96296,0.26952
-0.80277,-1.1191,-1.0148,0.71614,0.36317
-0.78981,-0.39707,-0.45353,-0.42139,0.75127
-0.76387,-0.97879,-0.43388,-0.20572,0.724
-0.75091,2.2021,-1.3773,0.2919,0.043279
-0.73794,-1.0017,0.027366,-1.9907,1.8275
-0.71201,-0.30314,-1.4854,-0.9951,1.6721
-0.69905,1.5176,0.375,1.2343,-1.3674
-0.68608,-0.92792,0.1855,-1.0146,1.0035
-0.66015,-2.532,-0.55959,-0.12598,1.1098
-0.64718,-0.41289,-0.22367,-0.44879,0.66044
-0.62125,-0.82654,-0.1619,-1.3771,1.4224
-0.60829,0.044862,-1.4565,1.7566,-0.4767
-0.59532,-0.89737,-0.35107,2.2196,-1.1431
-0.56939,-1.5973,0.57007,0.013825,0.20995
-0.55642,2.2117,-1.167,0.049079,0.11639
-0.53049,-0.14099,-1.3818,0.21101,0.68232
-0.51753,0.22021,-1.2,-0.68167,1.167
-0.50456,-0.29868,0.32331,0.64363,-0.45489
-0.47863,1.1728,0.49391,0.78603,-1.0084
-0.46566,-0.14378,1.5386,2.0599,-2.1561
-0.43973,0.22295,-0.67953,0.96883,-0.32312
-0.42677,0.085681,-0.1002,1.1366,-0.70441
0.11779,0.23263,2.2759,1.5646,-2.2491
0.13076,1.257,-2.6304,1.5172,-0.008821
0.14372,1.169,1.7663,0.48285,-1.419
0.16966,-1.3985,1.3706,-0.98702,0.50524
0.67532,0.69367,-1.0785,-0.78307,1.0652
0.68828,1.9655,-0.75051,0.053813,-0.035136
0.83091,-0.93793,-0.80666,1.0081,-0.0030002
0.85684,2.1398,-0.46879,-0.56823,0.24398
0.8698,-0.18723,1.9702,0.83179,-1.4472
0.88277,0.36962,-2.0216,0.38908,0.7445
0.9087,1.3174,0.30452,-1.1643,0.50286
0.92167,0.68604,-1.5169,-0.049623,0.74051
0.93463,-1.3106,-0.95104,1.0367,0.13969
0.96056,-1.0938,0.38378,0.56951,-0.23434
1.2847,0.74552,-0.068,-0.52984,0.35778
1.3495,0.52611,-0.19383,-0.1198,0.16952
1.3755,1.0919,-0.38378,-0.39055,0.327
1.3884,-2.4073,0.39471,-0.20014,0.6564
1.4144,0.96184,0.17102,-0.54653,0.19727
1.4662,0.17702,1.0812,1.6368,-1.6909
1.4792,-0.90435,-0.024057,0.22613,0.17893
1.5181,-2.2051,-0.31375,-0.51773,1.1979
1.5311,-1.7827,0.29236,-1.0285,1.1707
1.6088,-0.015497,1.2606,0.27262,-0.71774
1.8293,0.51413,-0.62887,0.21738,0.1393
1.8552,-0.71216,-0.10675,-0.22727,0.51061
1.933,-2.4372,-1.911,0.62922,1.201
1.946,-0.57765,-0.062835,0.62723,-0.18065
1.9719,-0.64874,-0.16402,-0.27841,0.56176
-0.82927,0.23994,1.7198,0.3438,-1.0605
-0.8163,-1.7472,-0.48757,-0.43355,1.1127
-0.79037,-0.83367,0.62653,-0.9618,0.72324
-0.77741,-2.0511,-1.3477,0.52988,0.90098
-0.75147,0.8152,1.6783,0.80673,-1.5259
-0.73851,-1.1308,0.15173,1.7668,-0.9973
-0.72554,0.51352,0.87599,-2.0219,1.056
-0.69961,0.40502,-0.3173,0.86616,-0.46978
-0.68665,1.051,-0.25756,1.7945,-1.3498
-0.67368,0.10909,0.30158,1.432,-1.1282
-0.64775,0.47989,-1.4728,-0.8934,1.4005
-0.63478,-1.6965,-0.59036,0.27513,0.62411
-0.60885,-1.1424,-0.77105,-1.1322,1.626
-0.59589,0.080071,0.50456,0.53174,-0.55244
-0.58292,1.8437,1.1468,0.098549,-0.98553
-0.55699,0.63483,0.58623,1.8587,-1.7177
-0.54402,0.26668,0.73896,-1.2029,0.57567
-0.51809,0.18327,1.0257,1.1446,-1.2951
-0.50513,1.3461,1.4462,0.69727,-1.4588
-0.49216,0.76751,0.49808,-1.5743,0.84955
-0.46623,-1.3915,0.11659,-0.80206,0.99697
-0.45326,0.18137,0.47029,-0.70824,0.36295
-0.42733,-0.75723,1.6006,-0.16873,-0.37382
-0.41437,0.91931,1.0994,1.6194,-1.8666
0.13019,0.55439,0.78901,0.73297,-0.96143
0.14316,-0.029453,-1.469,1.31,-0.11655
0.15612,0.67277,1.2075,-1.4169,0.4004
0.18206,0.12806,0.97903,-1.2452,0.52101
0.19502,2.8073,0.32704,0.37623,-1.0188
0.68772,-0.46484,2.0163,-0.4068,-0.47672
0.70068,0.16459,0.58699,-0.13552,-0.11775
0.93407,-0.30146,-0.71369,-0.10622,0.6265
1.2971,-0.52504,0.65205,1.0769,-0.8833
1.3619,-0.12933,-0.99865,1.0612,-0.14225
1.4268,1.5647,1.7798,-0.79218,-0.57076
1.4786,-0.47606,0.38854,0.23126,-0.13379
1.5435,-0.65659,1.0787,-1.2626,0.67716
1.6212,2.218,-0.75505,-0.14888,0.059034
1.6731,-0.25249,0.79848,0.099049,-0.29567
1.8417,0.29799,-1.3306,-0.094797,0.77947
1.8676,0.77484,-1.4988,-0.31564,0.91076
1.9454,-1.3849,1.1455,0.81166,-0.72134
1.9584,1.2762,0.48871,-0.38718,-0.1547
1.9843,-0.057321,1.2327,-0.51371,-0.10494
-0.66128,-1.3353,1.2771,-0.50687,0.18528
-0.63535,-1.3456,-0.2454,1.4714,-0.5225
-0.62238,-1.1777,0.42225,-0.18369,0.33401
-0.59645,0.55916,-0.8541,-0.022151,0.42558
-0.44086,-0.46123,0.42526,-1.256,0.95457
-0.41493,-0.37067,-1.873,-0.5215,1.5364
-0.40197,-0.69319,0.50439,1.004,-0.71058
0.15556,1.2009,0.32362,0.81523,-0.94556
0.16852,-0.87655,-0.31882,-0.64175,0.97207
0.19446,-1.1633,-0.35816,0.19526,0.4392
0.20742,0.58231,1.2934,0.6388,-1.1477
0.23335,-0.17728,0.73098,-1.4593,0.88292
0.70012,0.39517,0.2036,0.1283,-0.17577
0.71308,0.59082,-2.0646,0.4622,0.66344
1.0243,0.094378,-0.14045,0.012224,0.15696
1.2187,0.27866,-0.71873,-1.5001,1.5272
1.2317,1.8618,-0.45483,-0.78347,0.4719
1.3095,-0.23136,1.2225,-0.65785,0.053407
1.6336,-1.1675,-1.3628,0.27024,0.88751
1.8541,-1.3024,-0.37981,-1.3104,1.6052
1.88,0.95247,-0.33454,-0.039622,0.081615
1.9578,-0.62817,1.5047,0.48499,-0.84114
1.9708,0.080801,0.80129,-1.0386,0.47101
1.9967,0.081904,-0.19934,0.64193,-0.27929
-0.62295,0.83478,0.57189,-1.4512,0.71063
-0.60998,-1.4591,0.7485,-0.33922,0.35879
-0.58405,0.63517,-0.43628,-1.1997,1.0774
-0.42846,-0.43325,-0.67311,-1.0533,1.3499
-0.40253,0.098181,-0.88193,-0.62604,1.0057
-0.38957,-2.2791,-0.084877,0.48852,0.36166
0.18092,-0.65565,-0.94656,-1.2961,1.7223
0.20686,-0.35268,-0.7697,-0.084541,0.65725
0.21982,-0.55415,-0.71185,1.7331,-0.67534
0.24575,0.15317,0.31074,0.034084,-0.096624
0.25872,0.088555,-2.5617,0.36161,1.114
0.27168,-1.8092,1.0747,-0.26231,0.22431
0.71252,-0.36428,0.033412,-1.9913,1.6774
0.72548,0.71005,0.38266,0.5967,-0.68853
1.0107,-0.75082,-0.16156,-0.37455,0.66657
1.0367,-0.38429,-1.4813,1.7973,-0.37961
1.0496,0.52589,0.76758,0.77415,-0.9681
1.2182,-0.51817,2.1826,1.5729,-2.0145
1.2311,0.67409,-1.5804,1.3225,-0.23689
1.283,0.91041,0.68246,-0.42127,-0.13011
1.3219,0.28596,-0.93333,1.0939,-0.29526
1.5553,-0.22006,-1.5161,-0.10759,1.0156
1.5683,0.36664,-2.4057,0.083422,1.1745
1.646,-0.48629,-0.56909,-0.056122,0.56851
1.8665,-0.15505,1.0269,2.4584,-2.1843
1.8924,-0.52073,0.15574,0.027774,0.15152
1.9702,-0.21531,1.7527,-0.43525,-0.37871
1.9832,0.21272,0.36834,-1.476,0.98415
2.0091,-0.96588,1.2269,-0.70171,0.2677
-0.89579,-0.38154,-0.93278,2.1164,-0.88946
-0.88283,-1.2683,0.2358,-1.0063,1.0684
-0.86986,0.52811,0.2702,0.58043,-0.57222
-0.79207,0.85753,-0.32318,-0.73715,0.62482
-0.7791,-0.086292,1.2193,1.1144,-1.2939
-0.75317,-2.4696,0.62946,0.92512,-0.27114
-0.61055,1.0628,-0.36966,-0.35658,0.31426
-0.59758,-0.11858,-0.16412,0.1553,0.12093
-0.57165,-0.33024,-0.35936,0.023866,0.36864
-0.41606,-0.4773,2.4324,-0.84683,-0.34506
-0.39013,1.618,0.61467,-0.016244,-0.56868
-0.37717,1.0764,-0.2925,-0.85099,0.64035
0.21926,-1.4323,-0.34725,-0.087292,0.7165
0.23222,1.0007,0.44039,2.3869,-2.1186
0.25815,-0.342,1.4343,-1.9052,0.90942
0.27112,-1.6567,2.0914,1.1942,-1.4036
0.28408,0.19781,-0.12668,0.079826,0.080516
0.31002,0.17162,-0.84389,0.022294,0.48898
0.72492,-1.728,-0.29511,-1.225,1.6102
0.73788,-1.6284,0.13651,0.89668,-0.21005
0.97127,2.0362,-0.81906,2.0277,-1.4753
1.0102,0.36072,-1.0743,-0.43573,0.89883
1.0231,0.028404,-1.1361,-1.58,1.8634
1.0491,1.1675,0.4242,0.24299,-0.55546
1.1398,-0.69388,2.1393,1.0808,-1.5801
1.1528,1.6924,1.2721,1.8681,-2.3191
1.1658,0.31842,-0.7314,0.23179,0.24055
1.1917,0.27229,0.43234,-0.21055,-0.0015934
1.2046,0.43198,-0.73145,-0.0824,0.44654
1.2306,1.4975,-0.41726,-0.41377,0.27371
1.2824,-1.4387,-0.031253,-1.7191,1.7747
1.2954,-1.95,0.14481,-0.68206,1.0403
